id,datetime,lat,lon,geom
26276,2024-05-03 10:21:09.68355,63.440825999999994,10.349418,0101000020E6100000784485EAE6B22440FD9C82FC6CB84F40
26275,2024-05-03 10:21:11.783923,63.440827,10.349426,0101000020E610000083BEF4F6E7B22440CE18E6046DB84F40
26274,2024-05-03 10:21:18.094997,63.440816,10.349499,0101000020E61000002BF86D88F1B22440DAC69FA86CB84F40
26273,2024-05-03 10:21:19.139038,63.440811999999994,10.349508,0101000020E610000078616BB6F2B2244098D711876CB84F40
26272,2024-05-03 10:21:20.166275,63.440807,10.349516999999999,0101000020E6100000C4CA68E4F3B22440876C205D6CB84F40
26271,2024-05-03 10:21:21.209341,63.440804,10.349518,0101000020E610000006BAF605F4B2244016F9F5436CB84F40
26270,2024-05-03 10:21:22.238656,63.440799999999996,10.349518999999999,0101000020E610000047A98427F4B22440D40968226CB84F40
26269,2024-05-03 10:21:23.316436,63.440796,10.349528,0101000020E610000094128255F5B22440931ADA006CB84F40
26268,2024-05-03 10:21:24.367484,63.440794999999994,10.349528999999999,0101000020E6100000D5011077F5B22440C29E76F86BB84F40
26267,2024-05-03 10:21:25.435075,63.440791999999995,10.349541,0101000020E6100000E738B709F7B22440512B4CDF6BB84F40
26266,2024-05-03 10:21:26.490743,63.440793,10.349552,0101000020E6100000B680D07AF8B2244022A7AFE76BB84F40
26265,2024-05-03 10:21:28.630008,63.440794999999994,10.349567,0101000020E61000008C852172FAB22440C29E76F86BB84F40
26264,2024-05-03 10:21:30.717977,63.440802,10.349568999999999,0101000020E61000000E643DB5FAB2244075012F336CB84F40
26263,2024-05-03 10:21:31.773762,63.440804,10.349567,0101000020E61000008C852172FAB2244016F9F5436CB84F40
26262,2024-05-03 10:21:32.828868,63.440805,10.349573,0101000020E61000001421753BFBB22440E674594C6CB84F40
26261,2024-05-03 10:21:33.876002,63.440808999999994,10.349573999999999,0101000020E61000005510035DFBB224402764E76D6CB84F40
26260,2024-05-03 10:21:34.933248,63.440808,10.349579,0101000020E61000009DBCC804FCB2244057E883656CB84F40
26259,2024-05-03 10:21:36.005944,63.44081,10.349577,0101000020E61000001ADEACC1FBB22440F8DF4A766CB84F40
26258,2024-05-03 10:21:37.042516,63.440808,10.349587,0101000020E6100000A8363811FDB2244057E883656CB84F40
26257,2024-05-03 10:21:38.100652,63.440815,10.349596,0101000020E6100000F59F353FFEB224400A4B3CA06CB84F40
26256,2024-05-03 10:21:39.164685,63.440819999999995,10.349606,0101000020E610000083F8C08EFFB224401BB62DCA6CB84F40
26255,2024-05-03 10:21:40.236642,63.440822,10.349628,0101000020E61000002288F37002B32440BCADF4DA6CB84F40
26254,2024-05-03 10:21:41.297821,63.440827,10.349636,0101000020E61000002E02637D03B32440CE18E6046DB84F40
26253,2024-05-03 10:21:42.568067,63.440833999999995,10.349649999999999,0101000020E6100000C117265305B32440807B9E3F6DB84F40
26252,2024-05-03 10:21:43.406853,63.440841,10.349665,0101000020E6100000971C774A07B3244033DE567A6DB84F40
26251,2024-05-03 10:21:44.445235,63.44085,10.34968,0101000020E61000006C21C84109B324408638D6C56DB84F40
26250,2024-05-03 10:21:45.501118,63.440856999999994,10.349701,0101000020E6100000CAC16C020CB32440389B8E006EB84F40
26249,2024-05-03 10:21:46.580294,63.440867,10.349712,0101000020E61000009A0986730DB324405C7171546EB84F40
26248,2024-05-03 10:21:47.632913,63.440875999999996,10.349713999999999,0101000020E61000001CE8A1B60DB32440AFCBF09F6EB84F40
26247,2024-05-03 10:21:48.694627,63.440884999999994,10.349727,0101000020E61000006F0ED76A0FB32440022670EB6EB84F40
26246,2024-05-03 10:22:10.778471,63.441022999999994,10.350128,0101000020E6100000E9D32AFA43B3244053E4107173B84F40
26245,2024-05-03 10:22:11.820123,63.441029,10.350131,0101000020E6100000ADA1D45E44B3244036CB65A373B84F40
26244,2024-05-03 10:22:12.853045,63.441035,10.350151,0101000020E6100000CA52EBFD46B3244018B2BAD573B84F40
26243,2024-05-03 10:22:14.129037,63.441041,10.350183,0101000020E6100000F73AA92F4BB32440FA980F0874B84F40
26242,2024-05-03 10:22:14.966092,63.441047999999995,10.350202999999999,0101000020E610000013ECBFCE4DB32440ACFBC74274B84F40
26241,2024-05-03 10:22:16.013627,63.441055999999996,10.350213,0101000020E6100000A2444B1E4FB324402FDAE38574B84F40
26240,2024-05-03 10:22:17.040735,63.441064,10.350223,0101000020E6100000309DD66D50B32440B2B8FFC874B84F40
26239,2024-05-03 10:22:18.092279,63.441072999999996,10.350240999999999,0101000020E6100000C96FD1C952B3244005137F1475B84F40
26238,2024-05-03 10:22:19.178215,63.441078,10.350258,0101000020E610000022533E0455B32440177E703E75B84F40
26237,2024-05-03 10:22:20.222686,63.441086,10.350282,0101000020E610000044C18C2958B324409A5C8C8175B84F40
26236,2024-05-03 10:22:21.294941,63.441089999999996,10.350303,0101000020E6100000A26131EA5AB32440DB4B1AA375B84F40
26235,2024-05-03 10:22:22.332103,63.4411,10.350335,0101000020E6100000CF49EF1B5FB32440FF21FDF675B84F40
26234,2024-05-03 10:22:23.36758,63.441103999999996,10.350367,0101000020E6100000FD31AD4D63B3244040118B1876B84F40
26233,2024-05-03 10:22:25.442821,63.441100999999996,10.350427999999999,0101000020E610000093347F4C6BB32440CF9D60FF75B84F40
26232,2024-05-03 10:22:26.489096,63.441094,10.35048,0101000020E6100000DDCD531D72B324401D3BA8C475B84F40
26231,2024-05-03 10:22:27.567188,63.441089,10.350508999999999,0101000020E610000046E867EA75B324400BD0B69A75B84F40
26230,2024-05-03 10:22:28.618152,63.441083,10.350539,0101000020E6100000F1F109D979B3244029E9616875B84F40
26229,2024-05-03 10:22:29.676356,63.441077,10.350567999999999,0101000020E61000005A0C1EA67DB3244047020D3675B84F40
26228,2024-05-03 10:22:30.757854,63.441070999999994,10.350594,0101000020E6100000FF58880E81B32440641BB80375B84F40
26227,2024-05-03 10:22:31.800211,63.441061999999995,10.350629999999999,0101000020E610000032FE7DC685B3244011C138B874B84F40
26226,2024-05-03 10:22:32.839193,63.441053999999994,10.350664,0101000020E6100000E3C4573B8AB324408EE21C7574B84F40
26225,2024-05-03 10:22:33.902737,63.441046,10.35069,0101000020E61000008811C2A38DB324400C04013274B84F40
26224,2024-05-03 10:22:34.972076,63.441036999999994,10.35071,0101000020E6100000A4C2D84290B32440B8A981E673B84F40
26223,2024-05-03 10:22:36.042107,63.441025999999994,10.350738999999999,0101000020E61000000DDDEC0F94B32440C4573B8A73B84F40
26222,2024-05-03 10:22:37.063822,63.441015,10.350764999999999,0101000020E6100000B229577897B32440D105F52D73B84F40
26221,2024-05-03 10:22:38.120694,63.441004,10.350787,0101000020E610000052B9895A9AB32440DDB3AED172B84F40
26220,2024-05-03 10:22:39.166127,63.440993,10.350814,0101000020E610000038F581E49DB32440E961687572B84F40
26219,2024-05-03 10:22:40.198902,63.440979999999996,10.350842,0101000020E610000060200890A1B3244054185B0872B84F40
26218,2024-05-03 10:22:41.265299,63.440965,10.350863,0101000020E6100000BEC0AC50A4B324401FD7868A71B84F40
26217,2024-05-03 10:22:42.324995,63.440951999999996,10.350882,0101000020E6100000998235CEA6B324408A8D791D71B84F40
26216,2024-05-03 10:22:43.412474,63.440936,10.3509,0101000020E61000003255302AA9B3244085D0419770B84F40
26215,2024-05-03 10:22:44.452976,63.440918999999994,10.350918,0101000020E6100000CC272B86ABB32440AE97A60870B84F40
26214,2024-05-03 10:22:45.77191,63.440887999999994,10.350961,0101000020E6100000C9570229B1B3244073999A046FB84F40
26213,2024-05-03 10:22:46.575388,63.440873999999994,10.350973,0101000020E6100000DA8EA9BBB2B324400ED4298F6EB84F40
26212,2024-05-03 10:22:47.62751,63.440861,10.350989,0101000020E6100000F18288D4B4B324407A8A1C226EB84F40
26211,2024-05-03 10:22:48.66348,63.440849,10.351004999999999,0101000020E6100000077767EDB6B32440B6BC72BD6DB84F40
26210,2024-05-03 10:22:49.712639,63.440836,10.351026,0101000020E610000065170CAEB9B32440217365506DB84F40
26209,2024-05-03 10:22:50.840749,63.440822999999995,10.351044,0101000020E6100000FFE9060ABCB324408C2958E36CB84F40
26208,2024-05-03 10:22:51.871782,63.440811,10.351056999999999,0101000020E610000051103CBEBDB32440C85BAE7E6CB84F40
26207,2024-05-03 10:22:56.081278,63.440760999999995,10.351116,0101000020E61000006534F279C5B32440162D40DB6AB84F40
26206,2024-05-03 10:22:57.13861,63.440751999999996,10.35113,0101000020E6100000F949B54FC7B32440C3D2C08F6AB84F40
26205,2024-05-03 10:23:04.413397,63.440706,10.351225,0101000020E6100000401361C3D3B324405393E00D69B84F40
26204,2024-05-03 10:23:05.451801,63.440701,10.351239,0101000020E6100000D4282499D5B324404128EFE368B84F40
26203,2024-05-03 10:23:06.498448,63.440695999999996,10.351248,0101000020E6100000219221C7D6B324402FBDFDB968B84F40
26202,2024-05-03 10:23:07.581677,63.440692999999996,10.351258,0101000020E6100000AFEAAC16D8B32440BE49D3A068B84F40
26201,2024-05-03 10:23:08.647801,63.440690999999994,10.351263999999999,0101000020E6100000378600E0D8B324401D520C9068B84F40
26200,2024-05-03 10:23:09.690884,63.440687,10.351277,0101000020E61000008AAC3594DAB32440DC627E6E68B84F40
26199,2024-05-03 10:23:10.745352,63.440684,10.351289,0101000020E61000009BE3DC26DCB324406BEF535568B84F40
26198,2024-05-03 10:23:11.766737,63.440681,10.351299,0101000020E6100000293C6876DDB32440FA7B293C68B84F40
26197,2024-05-03 10:23:12.794735,63.440669,10.351334999999999,0101000020E61000005CE15D2EE2B3244036AE7FD767B84F40
26196,2024-05-03 10:23:13.837908,63.440661,10.351364,0101000020E6100000C6FB71FBE5B32440B3CF639467B84F40
26195,2024-05-03 10:23:14.878846,63.440652,10.351397,0101000020E610000035D3BD4EEAB324406075E44867B84F40
26194,2024-05-03 10:23:15.949582,63.440644,10.351429,0101000020E610000062BB7B80EEB32440DD96C80567B84F40
26193,2024-05-03 10:23:17.193402,63.440638,10.351453,0101000020E61000008429CAA5F1B32440FBAF73D366B84F40
26192,2024-05-03 10:23:18.103837,63.440633,10.351478,0101000020E6100000E886A6ECF4B32440E94482A966B84F40
26191,2024-05-03 10:23:24.397066,63.440586999999994,10.351683999999999,0101000020E61000008C0DDDEC0FB424407805A22765B84F40
26190,2024-05-03 10:23:25.450114,63.440580999999995,10.351716999999999,0101000020E6100000FBE4284014B42440961E4DF564B84F40
26189,2024-05-03 10:23:26.508499,63.440576,10.351754,0101000020E61000007079AC1919B4244085B35BCB64B84F40
26188,2024-05-03 10:23:27.5652,63.440571,10.351785,0101000020E61000005C72DC291DB4244073486AA164B84F40
26187,2024-05-03 10:23:28.629006,63.440566999999994,10.351808,0101000020E61000003DF19C2D20B424403159DC7F64B84F40
26186,2024-05-03 10:23:29.698641,63.440563,10.351833,0101000020E6100000A04E797423B42440F0694E5E64B84F40
26185,2024-05-03 10:23:30.743906,63.440557999999996,10.35186,0101000020E6100000878A71FE26B42440DEFE5C3464B84F40
26184,2024-05-03 10:23:31.812621,63.440554999999996,10.351886,0101000020E61000002CD7DB662AB424406D8B321B64B84F40
26183,2024-05-03 10:24:32.564058,63.44067,10.352169,0101000020E61000007E54C37E4FB42440062AE3DF67B84F40
26182,2024-05-03 10:25:32.620842,63.440726999999995,10.352207,0101000020E610000034D8D47954B424406ABB09BE69B84F40
26181,2024-05-03 10:26:33.539875,63.44083,10.352155,0101000020E6100000EA3E00A94DB424403F8C101E6DB84F40
26180,2024-05-03 10:27:33.666909,63.440917999999996,10.352025,0101000020E6100000B1BFEC9E3CB42440DE1B430070B84F40
26179,2024-05-03 10:27:36.877068,63.440926,10.352022999999999,0101000020E61000002EE1D05B3CB4244061FA5E4370B84F40
26178,2024-05-03 10:27:37.931787,63.440928,10.352020999999999,0101000020E6100000AB02B5183CB4244002F2255470B84F40
26177,2024-05-03 10:27:38.982683,63.440929999999994,10.352013999999999,0101000020E6100000E177D32D3BB42440A2E9EC6470B84F40
26176,2024-05-03 10:27:40.029557,63.440929,10.352013,0101000020E6100000A088450C3BB42440D26D895C70B84F40
26175,2024-05-03 10:27:41.082299,63.440932,10.352001,0101000020E61000008F519E7939B4244043E1B37570B84F40
26174,2024-05-03 10:27:42.126314,63.440937,10.35198,0101000020E610000031B1F9B836B42440554CA59F70B84F40
26173,2024-05-03 10:27:44.253987,63.440936,10.351973,0101000020E6100000672618CE35B4244085D0419770B84F40
26172,2024-05-03 10:27:46.385688,63.440932,10.351972,0101000020E610000026378AAC35B4244043E1B37570B84F40
26171,2024-05-03 10:27:47.450862,63.440928,10.351968,0101000020E6100000207A522635B4244002F2255470B84F40
26170,2024-05-03 10:27:48.531279,63.440922,10.351967,0101000020E6100000DF8AC40435B42440200BD12170B84F40
26169,2024-05-03 10:27:49.594828,63.440915999999994,10.351951999999999,0101000020E61000000986730D33B424403D247CEF6FB84F40
26168,2024-05-03 10:27:50.691264,63.440911,10.351947,0101000020E6100000C2D9AD6532B424402CB98AC56FB84F40
26167,2024-05-03 10:27:51.758019,63.440908,10.351941,0101000020E61000003A3E5A9C31B42440BB4560AC6FB84F40
26166,2024-05-03 10:27:52.838718,63.440903999999996,10.351944,0101000020E6100000FE0B040132B424407956D28A6FB84F40
26165,2024-05-03 10:27:53.913588,63.440898,10.351941,0101000020E61000003A3E5A9C31B42440976F7D586FB84F40
26164,2024-05-03 10:27:55.060037,63.440894,10.351944999999999,0101000020E61000003FFB912232B424405680EF366FB84F40
26163,2024-05-03 10:27:56.112573,63.440889,10.351939999999999,0101000020E6100000F84ECC7A31B424404415FE0C6FB84F40
26162,2024-05-03 10:27:58.22033,63.440883,10.351916,0101000020E6100000D6E07D552EB42440622EA9DA6EB84F40
26161,2024-05-03 10:28:00.355961,63.44087,10.351922,0101000020E61000005F7CD11E2FB42440CDE49B6D6EB84F40
26160,2024-05-03 10:28:01.633123,63.440866,10.351929,0101000020E61000002907B30930B424408CF50D4C6EB84F40
26159,2024-05-03 10:28:02.46361,63.440861,10.351944999999999,0101000020E61000003FFB912232B424407A8A1C226EB84F40
26158,2024-05-03 10:28:03.520209,63.440850999999995,10.351949,0101000020E610000045B8C9A832B4244056B439CE6DB84F40
26157,2024-05-03 10:28:04.571782,63.440847999999995,10.351954,0101000020E61000008C648F5033B42440E5400FB56DB84F40
26156,2024-05-03 10:28:05.628239,63.440846,10.351958,0101000020E61000009221C7D633B42440454948A46DB84F40
26155,2024-05-03 10:28:06.660459,63.440844999999996,10.351965,0101000020E61000005CACA8C134B4244074CDE49B6DB84F40
26154,2024-05-03 10:28:07.696163,63.440842999999994,10.351979,0101000020E6100000F0C16B9736B42440D3D51D8B6DB84F40
26153,2024-05-03 10:28:08.737816,63.440836999999995,10.352008,0101000020E610000059DC7F643AB42440F1EEC8586DB84F40
26152,2024-05-03 10:28:09.795831,63.440833999999995,10.352041999999999,0101000020E610000009A359D93EB42440807B9E3F6DB84F40
26151,2024-05-03 10:28:10.840157,63.440833,10.352076,0101000020E6100000BA69334E43B42440B0FF3A376DB84F40
26150,2024-05-03 10:28:11.914586,63.440835,10.352098999999999,0101000020E61000009AE8F35146B4244051F701486DB84F40
26149,2024-05-03 10:28:12.954033,63.440839,10.352133,0101000020E61000004BAFCDC64AB4244092E68F696DB84F40
26148,2024-05-03 10:28:14.027937,63.440841999999996,10.352157,0101000020E61000006D1D1CEC4DB42440035ABA826DB84F40
26147,2024-05-03 10:28:15.088286,63.440847999999995,10.352176,0101000020E610000048DFA46950B42440E5400FB56DB84F40
26146,2024-05-03 10:28:16.154127,63.440850999999995,10.352186999999999,0101000020E61000001727BEDA51B4244056B439CE6DB84F40
26145,2024-05-03 10:28:17.204231,63.440853999999995,10.35221,0101000020E6100000F8A57EDE54B42440C72764E76DB84F40
26144,2024-05-03 10:28:19.321765,63.440853,10.352257,0101000020E6100000FB928D075BB42440F7AB00DF6DB84F40
26143,2024-05-03 10:28:20.386404,63.440850999999995,10.352274,0101000020E61000005376FA415DB4244056B439CE6DB84F40
26142,2024-05-03 10:28:23.593396,63.44085,10.352333999999999,0101000020E6100000A8893E1F65B424408638D6C56DB84F40
26141,2024-05-03 10:28:24.66198,63.440852,10.352354,0101000020E6100000C53A55BE67B4244027309DD66DB84F40
26140,2024-05-03 10:28:25.722223,63.440847,10.352373,0101000020E6100000A0FCDD3B6AB4244015C5ABAC6DB84F40
26139,2024-05-03 10:28:26.789616,63.440844,10.352393,0101000020E6100000BCADF4DA6CB42440A45181936DB84F40
26138,2024-05-03 10:28:27.822706,63.440838,10.352440999999999,0101000020E6100000008A912573B42440C26A2C616DB84F40
26137,2024-05-03 10:28:28.88777,63.440841,10.35247,0101000020E61000006AA4A5F276B4244033DE567A6DB84F40
26136,2024-05-03 10:28:30.967606,63.440847999999995,10.352509,0101000020E61000006117450F7CB42440E5400FB56DB84F40
